dataset,seed,model,severity,n_test,n_errors,accuracy,confidence_all,confidence_correct,confidence_error,margin_all,margin_correct,margin_error,high_confidence_error_rate,vote_agreement,vote_agreement_error,vote_entropy,vote_entropy_error,disagreement_confidence_correlation
Digits,14,Logistic Regression,0.25,360,15,0.9583333333333334,0.9492491453129008,0.9648962803535593,0.589365039377757,5.369823337610616,5.564241871011073,0.8981970694001037,0.13333333333333333,,,,,
Digits,14,Logistic Regression,0.5,360,29,0.9194444444444444,0.9258217516457455,0.9551981234088565,0.5905259222116163,5.16809004641481,5.544739048120034,0.8690962683310428,0.06896551724137931,,,,,
Digits,14,Logistic Regression,1.0,360,82,0.7722222222222223,0.8873792252781527,0.9330282990108292,0.7326177314039567,4.682775482624097,5.466017376807304,2.027394426734687,0.2926829268292683,,,,,
Digits,14,Logistic Regression,1.5,360,148,0.5888888888888889,0.8584188405231926,0.9115477668116085,0.7823152434073533,4.118922530777463,5.2452161715547145,2.505582991285725,0.39864864864864863,,,,,
Digits,14,Logistic Regression,2.0,360,175,0.5138888888888888,0.8753655972322074,0.9219589330221782,0.8261097851113811,4.713810573033934,5.96648666775409,3.3895529871869114,0.5028571428571429,,,,,
Digits,14,Random Forest,0.0,360,11,0.9694444444444444,0.7260742577502382,0.7388623495069644,0.3203429829231968,0.6298073717567836,0.646491990916363,0.10044990933012322,0.0,0.7282333333333333,0.3250909090909091,0.4165202370274985,0.7892630226256446,-0.9930969266612022
Digits,14,Random Forest,0.25,360,13,0.9638888888888889,0.5990857845259316,0.6107748167750202,0.2870785391079509,0.47058326538022627,0.48490322653557105,0.08835045607986786,0.0,0.6010555555555556,0.28523076923076923,0.5806719575479118,0.8459339154369968,-0.9915710175129406
Digits,14,Random Forest,0.5,360,18,0.95,0.5075846965688633,0.5193322841665463,0.2843805322128852,0.3623898386290543,0.3769829581628859,0.08512056748625377,0.0,0.5092444444444445,0.28022222222222226,0.6820806048168422,0.8488153750541931,-0.9905142178358568
Digits,14,Random Forest,1.0,360,84,0.7666666666666667,0.3668651428618585,0.4029982194678486,0.2481421768707483,0.19971399968404874,0.24301533158278685,0.05743819487390915,0.0,0.3681444444444444,0.24419047619047615,0.8063053532803195,0.8848012083974398,-0.986174526675003
Digits,14,Random Forest,1.5,360,133,0.6305555555555555,0.289999827570759,0.3113221896901866,0.25360752530677344,0.11896816932160069,0.14341565168585124,0.07724201521118815,0.0,0.29107777777777777,0.25311278195488723,0.8699491895772616,0.8945160369307797,-0.9762837943976655
Digits,14,Random Forest,2.0,360,196,0.45555555555555555,0.26380882956549623,0.29649891158976527,0.2364559037900875,0.09396193602693602,0.1317973410058776,0.06230374002414818,0.0,0.2657111111111111,0.2376122448979592,0.8909667664923426,0.9076550044047135,-0.9703785144212564
Digits,14,Gradient Boosting,0.0,360,16,0.9555555555555556,0.9617617905294357,0.9749086275621103,0.6791047943269303,6.5842230935610155,6.818715501835633,1.5426363156567553,0.25,,,,,
Digits,14,Gradient Boosting,0.25,360,23,0.9361111111111111,0.9263387170875464,0.9495514004130736,0.5862224440135191,5.094196630733795,5.359237093788984,1.2107776720555945,0.13043478260869565,,,,,
Digits,14,Gradient Boosting,0.5,360,45,0.875,0.8673272741577478,0.9053171479513739,0.6013981576023647,4.227537546006386,4.638751569743989,1.3490393798431566,0.13333333333333333,,,,,
Digits,14,Gradient Boosting,1.0,360,117,0.675,0.7365533224826346,0.8065378296165061,0.5912008845892095,2.5979538564608546,3.2054544923457526,1.3362217665460665,0.07692307692307693,,,,,
Digits,14,Gradient Boosting,1.5,360,185,0.4861111111111111,0.6548834567764362,0.7160627811785527,0.5970111228825422,1.8059074386114427,2.1799898244366656,1.4520457222902863,0.14054054054054055,,,,,
Digits,14,Gradient Boosting,2.0,360,213,0.4083333333333333,0.6216320849892866,0.6817119987148851,0.5801684825589439,1.7124748189700332,2.1231781308487894,1.429031688236807,0.09859154929577464,,,,,
Digits,15,Logistic Regression,0.0,360,8,0.9777777777777777,0.9630623081011175,0.9691771054123525,0.6940112264067829,5.871148667951176,5.970141209402297,1.5154768441018551,0.125,,,,,
Digits,15,Logistic Regression,0.25,360,14,0.9611111111111111,0.9561357978591108,0.9671933878186627,0.6828553602873308,5.7677836043178505,5.947142608965503,1.3350539180258336,0.14285714285714285,,,,,
Digits,15,Logistic Regression,0.5,360,20,0.9444444444444444,0.9355130979950151,0.949553764935485,0.6968217600070284,5.310054287906246,5.540544039435533,1.3917285119083822,0.15,,,,,
Digits,15,Logistic Regression,1.0,360,64,0.8222222222222222,0.9066620824994646,0.9329156657572257,0.7852392599323184,4.877264935969617,5.486214907328851,2.0608713184331577,0.34375,,,,,
Digits,15,Logistic Regression,1.5,360,128,0.6444444444444445,0.8850785794907893,0.9124455772513692,0.8354758960497384,4.598910216848507,5.379418827031467,3.184238360891894,0.515625,,,,,
Digits,15,Logistic Regression,2.0,360,166,0.5388888888888889,0.8732204930278487,0.9071993013890876,0.8335103194008585,4.684099504548181,5.800860367295866,3.378969339650285,0.5180722891566265,,,,,
Digits,15,Random Forest,0.0,360,10,0.9722222222222222,0.7427786022927689,0.754665700680272,0.3267301587301587,0.6483378350970018,0.6652291836734694,0.05714063492063491,0.0,0.7472222222222222,0.3348,0.39027494689067666,0.7685927449332499,-0.9943943460504762
Digits,15,Random Forest,0.25,360,16,0.9555555555555556,0.6106356084656085,0.624606838316722,0.3102541666666667,0.4848729056437389,0.5052843392395718,0.04602708333333335,0.0,0.6141888888888889,0.30700000000000005,0.5645575391473046,0.7951878116440141,-0.9927312996013741
Digits,15,Random Forest,0.5,360,23,0.9361111111111111,0.49444185185185185,0.5080077669445623,0.2956717046238785,0.34582458553791884,0.36391130893504775,0.08081476880607318,0.0,0.4972444444444445,0.29026086956521746,0.6891853783988856,0.8385766330647736,-0.9908235778022684
Digits,15,Random Forest,1.0,360,73,0.7972222222222223,0.362354475308642,0.39033909628892205,0.2523327462491846,0.19493017636684304,0.23053979315303358,0.05493072407045009,0.0,0.3639888888888889,0.2493150684931507,0.8117695622239476,0.8793856527636752,-0.9875685136112559
Digits,15,Random Forest,1.5,360,126,0.65,0.3017460185185185,0.3315562881562881,0.24638408919123206,0.1323970105820106,0.1654358024691358,0.0710392542202066,0.0,0.30252222222222225,0.24390476190476196,0.8623880603896923,0.8989217030082243,-0.9819011158157073
Digits,15,Random Forest,2.0,360,192,0.4666666666666667,0.2692231172839506,0.3058672996976568,0.2371594576719577,0.1012097619047619,0.13867098450491308,0.06843119212962963,0.0,0.2701777777777778,0.23675000000000002,0.8872981017944679,0.9087656125364235,-0.9731276692297764
Digits,15,Gradient Boosting,0.0,360,9,0.975,0.9677534172245947,0.9758650832390816,0.6513984426596025,6.862639438743253,6.996467017365878,1.6433638724609372,0.2222222222222222,,,,,
Digits,15,Gradient Boosting,0.25,360,18,0.95,0.9174987667980161,0.9383815237522937,0.5207263846667431,5.443319293698631,5.682472724694734,0.8994041047726752,0.05555555555555555,,,,,
Digits,15,Gradient Boosting,0.5,360,39,0.8916666666666667,0.8474708362378117,0.8805720022761047,0.5750227773072448,4.0093759044304385,4.354244774249945,1.170839822069896,0.05128205128205128,,,,,
Digits,15,Gradient Boosting,1.0,360,115,0.6805555555555556,0.7380902535374844,0.8087336797389552,0.5875890411952206,2.6940803747679323,3.3470133185449384,1.3030493206343114,0.08695652173913043,,,,,
Digits,15,Gradient Boosting,1.5,360,163,0.5472222222222223,0.646410982709646,0.7185227954845199,0.5592574421167004,1.837857329018352,2.320333779646915,1.2547416187494755,0.1165644171779141,,,,,
Digits,15,Gradient Boosting,2.0,360,221,0.3861111111111111,0.6037136234699488,0.6802629453758566,0.5555672173843327,1.5940869824699733,2.073234180623505,1.2927229076132272,0.08144796380090498,,,,,
Digits,16,Logistic Regression,0.0,360,11,0.9694444444444444,0.9451498628897149,0.9557861659415563,0.607688975154017,5.642399010827733,5.796990716250398,0.7376258115086667,0.0,,,,,
Digits,16,Logistic Regression,0.25,360,14,0.9611111111111111,0.9407122468707583,0.9556100542838302,0.5725235779476893,5.523343003787883,5.7132855284843975,0.8290491791454527,0.0,,,,,
Digits,16,Logistic Regression,0.5,360,23,0.9361111111111111,0.9251755123226464,0.9467723524993711,0.6087348540810741,5.320042996359584,5.6289164732145345,0.7943750963544496,0.0,,,,,
Digits,16,Logistic Regression,1.0,360,76,0.7888888888888889,0.8697413021500837,0.9094557792538746,0.7213345719201287,4.540203260579798,5.3218755888278935,1.6192171918632257,0.19736842105263158,,,,,
Digits,16,Logistic Regression,1.5,360,126,0.65,0.8759458785516319,0.9025571970831394,0.8265248584216891,4.355515740711161,5.175104339402322,2.8334226288561473,0.48412698412698413,,,,,
Digits,16,Logistic Regression,2.0,360,172,0.5222222222222223,0.879447182865292,0.9181742893391233,0.8371175548590114,4.821879473958891,5.86162171651238,3.685417022795775,0.5406976744186046,,,,,
Digits,16,Random Forest,0.0,360,12,0.9666666666666667,0.7233065123456789,0.7368807380040139,0.32965396825396825,0.6210055952380953,0.639530938697318,0.0837706349206349,0.0,0.7257666666666667,0.325,0.4086889568774926,0.7717639121530476,-0.9942271039907679
Digits,16,Random Forest,0.25,360,21,0.9416666666666667,0.5994732451499118,0.6155602659549563,0.33978276643990923,0.4672311552028218,0.4904503628786815,0.09240680272108842,0.0,0.602,0.3344761904761905,0.5739908947151803,0.7713532254534563,-0.9921776307545286
Digits,16,Random Forest,0.5,360,26,0.9277777777777778,0.501023425925926,0.5151510122611919,0.31953827838827836,0.3500864726631393,0.3687379669232963,0.11048650793650791,0.0,0.5023777777777778,0.3047692307692308,0.6826230020897425,0.8188847347381834,-0.9901465470755139
Digits,16,Random Forest,1.0,360,84,0.7666666666666667,0.36625281305114643,0.39474893604784905,0.2726226946334088,0.19644733245149912,0.2326512882447665,0.07749147770219197,0.0,0.36625555555555556,0.2661904761904762,0.8059680447284241,0.8675892978507508,-0.9870926560358453
Digits,16,Random Forest,1.5,360,135,0.625,0.30836128747795416,0.3425206913580247,0.2514289476778366,0.13475922839506171,0.17329165432098764,0.07053851851851851,0.0,0.30883333333333335,0.25096296296296294,0.857335655049696,0.8933569009791837,-0.9759363493547156
Digits,16,Random Forest,2.0,360,181,0.49722222222222223,0.2663113668430335,0.2926642458100559,0.24024967990879595,0.09516683421516754,0.1234093375897845,0.06723640270104358,0.0,0.2703888888888889,0.2432707182320442,0.8868740463481982,0.9035005878189769,-0.9661257736611581
Digits,16,Gradient Boosting,0.0,360,18,0.95,0.9485932339468374,0.9668446984017631,0.6018154093032522,6.501668921424269,6.7826458660250815,1.1631069740088469,0.05555555555555555,,,,,
Digits,16,Gradient Boosting,0.25,360,26,0.9277777777777778,0.9250915522516484,0.948376612803276,0.6259680820884312,5.34984774083658,5.662622778960474,1.3318914818604017,0.15384615384615385,,,,,
Digits,16,Gradient Boosting,0.5,360,51,0.8583333333333333,0.8567290184175361,0.8986894708593731,0.60249804185817,4.171092477771568,4.673486258076407,1.1271772206304829,0.09803921568627451,,,,,
Digits,16,Gradient Boosting,1.0,360,132,0.6333333333333333,0.7339360110591435,0.8132944258486742,0.5968623855135909,2.650295291712488,3.3645697044641767,1.416548578777752,0.10606060606060606,,,,,
Digits,16,Gradient Boosting,1.5,360,171,0.525,0.6987388948123391,0.7591451245783347,0.63197411454466,2.1196482154846543,2.605555574366011,1.5825927135631535,0.14035087719298245,,,,,
Digits,16,Gradient Boosting,2.0,360,218,0.39444444444444443,0.6308487116025894,0.7062907081343222,0.5817075945956809,1.6672038423612,2.2081725093978366,1.3148297564932991,0.10091743119266056,,,,,
Digits,17,Logistic Regression,0.0,360,10,0.9722222222222222,0.9452999816172709,0.9553482762634985,0.5936096689993111,5.455377546781911,5.59021291313939,0.7361397242701421,0.0,,,,,
Digits,17,Logistic Regression,0.25,360,15,0.9583333333333334,0.9417848960676503,0.9550556592446185,0.6365573429973799,5.338932440110629,5.523554698061861,1.0926205072323083,0.0,,,,,
Digits,17,Logistic Regression,0.5,360,30,0.9166666666666666,0.9254204858371781,0.9457821637757117,0.7014420285133087,5.092065402645783,5.422038867820695,1.4623572857217502,0.2,,,,,
Digits,17,Logistic Regression,1.0,360,80,0.7777777777777778,0.8778066051276904,0.9168491600215048,0.7411576629993397,4.588515240262289,5.275212011398418,2.1850765412858424,0.35,,,,,
Digits,17,Logistic Regression,1.5,360,142,0.6055555555555555,0.8721325228711085,0.9171363150474597,0.8030421940369921,4.268050778920601,5.266281050120166,2.73555641891,0.4225352112676056,,,,,
Digits,17,Logistic Regression,2.0,360,173,0.5194444444444445,0.8646079394384688,0.899283209840085,0.827126577790479,4.379459904226256,5.344118818459765,3.3367361067599792,0.4797687861271676,,,,,
Digits,17,Random Forest,0.0,360,9,0.975,0.7314287029020363,0.74042243230021,0.38067325637325644,0.6321138517716851,0.6456692753337198,0.10345233285233285,0.0,0.7357444444444445,0.38622222222222224,0.4015423321348073,0.7210891694653412,-0.9940564988906312
Digits,17,Random Forest,0.25,360,14,0.9611111111111111,0.5956609673721341,0.6060652784659143,0.338525850340136,0.46486253439153447,0.4798363143407652,0.09479625850340133,0.0,0.5992666666666667,0.34114285714285714,0.5786855251060549,0.7798808380846021,-0.9929210713634344
Digits,17,Random Forest,0.5,360,33,0.9083333333333333,0.49164455403238727,0.5099224642228313,0.3105270803270803,0.33794391454224787,0.3623356333099452,0.09624415584415584,0.0,0.49426666666666663,0.3018181818181818,0.6912172493873445,0.8247604689280059,-0.9907358083987389
Digits,17,Random Forest,1.0,360,88,0.7555555555555555,0.3588182897226231,0.3867478711484594,0.27249049258821983,0.19105249206349206,0.22587679059502588,0.08341375114784205,0.0,0.35938888888888887,0.26672727272727276,0.8176595959328432,0.8738878965394717,-0.9861562926415712
Digits,17,Random Forest,1.5,360,137,0.6194444444444445,0.3063920590828924,0.3379918104814965,0.25495596739027393,0.1381958694083694,0.1768125178757466,0.07533811314395254,0.0,0.30710000000000004,0.25416058394160584,0.860154321469011,0.8929276638025232,-0.9785735003242023
Digits,17,Random Forest,2.0,360,199,0.44722222222222224,0.26147320787237455,0.29385386966380755,0.23527578803106441,0.09026297707231042,0.12382318213187778,0.06311125338090164,0.0,0.2619444444444445,0.23415075376884423,0.8917093161119349,0.9085744170415105,-0.9716488417731126
Digits,17,Gradient Boosting,0.0,360,15,0.9583333333333334,0.9554464335788453,0.9702447439638008,0.6150852947248707,6.41349603818048,6.645617276160291,1.074707564644815,0.06666666666666667,,,,,
Digits,17,Gradient Boosting,0.25,360,26,0.9277777777777778,0.916890607404646,0.9450713871258742,0.5548759756011772,5.113508638450415,5.437021141880336,0.9576172482352696,0.038461538461538464,,,,,
Digits,17,Gradient Boosting,0.5,360,51,0.8583333333333333,0.8463448787279075,0.8900845074747445,0.5813341869088359,3.9708225216347683,4.430003738462833,1.1887245608529573,0.0392156862745098,,,,,
Digits,17,Gradient Boosting,1.0,360,115,0.6805555555555556,0.7071806632015533,0.7839304700612796,0.5436702051090927,2.4635069584704246,3.0478119512929482,1.2186832781093964,0.09565217391304348,,,,,
Digits,17,Gradient Boosting,1.5,360,173,0.5194444444444445,0.6323540437264844,0.7230126015422071,0.5343589552204719,1.7629371472392583,2.359558296112479,1.1180345181104014,0.046242774566473986,,,,,
Digits,17,Gradient Boosting,2.0,360,213,0.4083333333333333,0.5978822922046524,0.6721463830467305,0.546629609792514,1.5141922079810348,2.043464022672853,1.148920110517667,0.07042253521126761,,,,,
Digits,18,Logistic Regression,0.0,360,12,0.9666666666666667,0.9538541394960899,0.9623755647610345,0.7067328068126951,5.717534533846557,5.861158266365713,1.5524462907910266,0.25,,,,,
Digits,18,Logistic Regression,0.25,360,18,0.95,0.9475440977399515,0.9607380652169101,0.6968587156777385,5.539629674827293,5.757995054491049,1.3906874612159281,0.16666666666666666,,,,,
Digits,18,Logistic Regression,0.5,360,26,0.9277777777777778,0.9323983491963359,0.9495498804342782,0.7120671402166159,5.332518274091524,5.637896900820009,1.4095774538102115,0.19230769230769232,,,,,
Digits,18,Logistic Regression,1.0,360,89,0.7527777777777778,0.8806457772591418,0.9171197817638689,0.769584482643625,4.67317115522986,5.507873506478502,2.1315493890682617,0.3146067415730337,,,,,
Digits,18,Logistic Regression,1.5,360,112,0.6888888888888889,0.8804207217307566,0.9180133581627972,0.7971798839169522,4.615908608119771,5.431871137955685,2.8091344349116736,0.44642857142857145,,,,,
Digits,18,Logistic Regression,2.0,360,194,0.46111111111111114,0.8936899141731706,0.9409331707239377,0.8532652719699368,5.202192571090099,6.927142870625438,3.7262041704567666,0.5927835051546392,,,,,
Digits,18,Random Forest,0.0,360,11,0.9694444444444444,0.7329960152193485,0.7453726668110622,0.34031861471861474,0.635939260245927,0.6529416574511131,0.0964995670995671,0.0,0.7352000000000001,0.3356363636363636,0.4049018236125512,0.7862710027133596,-0.9929839412272461
Digits,18,Random Forest,0.25,360,15,0.9583333333333334,0.6078121531863199,0.6205124193358975,0.31570603174603173,0.480343298090798,0.49738955604781687,0.08827936507936505,0.0,0.6100222222222222,0.30773333333333336,0.5683782690077183,0.8198929365912895,-0.9924284739962826
Digits,18,Random Forest,0.5,360,29,0.9194444444444444,0.5110594229535896,0.5304058080556571,0.29024378609895857,0.3615790135790135,0.3865951812873263,0.07604965111516837,0.0,0.5124,0.27986206896551724,0.6729342313278305,0.8448133109061134,-0.9914210641505016
