dataset,seed,model,calibration,shift,severity,temperature,n_test,bin,bin_lower,bin_upper,count,bin_confidence,bin_accuracy
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6260600213989711,0.6
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,11,0.7333333333333333,0.8,4,0.7805221172524417,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,12,0.8,0.8666666666666667,3,0.8407078992419295,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,9,0.896889958541956,0.8888888888888888
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.0,1.020665286945125,114,14,0.9333333333333333,1.0,88,0.9888946688006354,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,8,0.5333333333333333,0.6,8,0.571467261904762,0.25
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,9,0.6,0.6666666666666666,3,0.628552380952381,0.3333333333333333
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,6,0.6894436507936508,0.8333333333333334
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,11,0.7333333333333333,0.8,5,0.7839580952380953,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,12,0.8,0.8666666666666667,6,0.8344896825396826,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,16,0.9030434523809524,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.25,1.020665286945125,114,14,0.9333333333333333,1.0,70,0.98301482993183,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,8,0.5333333333333333,0.6,8,0.5700424021843308,0.25
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6411595093598923,0.4
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,4,0.6970877976175236,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,11,0.7333333333333333,0.8,5,0.7795153976620425,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,12,0.8,0.8666666666666667,6,0.8299319981607517,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,19,0.904031183537898,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.25,1.020665286945125,114,14,0.9333333333333333,1.0,67,0.9841327037142266,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,3,0.5237714285714286,0.6666666666666666
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,8,0.5333333333333333,0.6,9,0.5556354497354496,0.5555555555555556
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6470952380952382,0.6
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,6,0.6908,0.6666666666666666
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,11,0.7333333333333333,0.8,10,0.7737128571428572,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,12,0.8,0.8666666666666667,16,0.8295994047619049,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,21,0.8995621315192743,0.9523809523809523
Breast Cancer,0,Random Forest,Raw,Gaussian noise,0.5,1.020665286945125,114,14,0.9333333333333333,1.0,44,0.9756387445886993,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,3,0.5232908486312102,0.6666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,8,0.5333333333333333,0.6,9,0.5545221910390021,0.5555555555555556
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,9,0.6,0.6666666666666666,6,0.6478428046498861,0.6666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,5,0.6916659209478656,0.6
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,11,0.7333333333333333,0.8,13,0.7760643194157585,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,12,0.8,0.8666666666666667,14,0.833520964365707,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,21,0.8987082906645166,0.9523809523809523
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,0.5,1.020665286945125,114,14,0.9333333333333333,1.0,43,0.9750378032062114,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,5,0.5155219047619048,0.2
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,8,0.5333333333333333,0.6,11,0.5584857142857144,0.45454545454545453
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,9,0.6,0.6666666666666666,13,0.6340490842490843,0.6923076923076923
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,15,0.7106980952380951,0.8666666666666667
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,11,0.7333333333333333,0.8,25,0.760775619047619,0.96
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,12,0.8,0.8666666666666667,17,0.8334481792717087,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,22,0.9012632034632034,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.0,1.020665286945125,114,14,0.9333333333333333,1.0,6,0.9744999999998334,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,5,0.5152079030819714,0.2
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,8,0.5333333333333333,0.6,12,0.560715128128246,0.5
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,9,0.6,0.6666666666666666,12,0.6342520476188667,0.6666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,18,0.7108054889719028,0.8888888888888888
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,11,0.7333333333333333,0.8,22,0.7601123245548475,0.9545454545454546
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,12,0.8,0.8666666666666667,20,0.8343238846986376,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,19,0.9023293964331556,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.0,1.020665286945125,114,14,0.9333333333333333,1.0,6,0.9728275149494922,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,11,0.5117463203463203,0.6363636363636364
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,8,0.5333333333333333,0.6,26,0.5571897435897437,0.6923076923076923
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,9,0.6,0.6666666666666666,20,0.6303016666666668,0.75
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,19,0.7061448621553886,0.9473684210526315
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,11,0.7333333333333333,0.8,11,0.7662969696969697,0.9090909090909091
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,12,0.8,0.8666666666666667,13,0.8301827838827839,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,11,0.8981454545454544,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,1.5,1.020665286945125,114,14,0.9333333333333333,1.0,3,0.9418666666666667,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,12,0.5132822358655333,0.5833333333333334
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,8,0.5333333333333333,0.6,26,0.5585573063356158,0.7307692307692307
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,9,0.6,0.6666666666666666,21,0.632696691769309,0.7619047619047619
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,18,0.7082262662225657,0.9444444444444444
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,11,0.7333333333333333,0.8,11,0.7681849906973507,0.9090909090909091
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,12,0.8,0.8666666666666667,12,0.827880321533498,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,11,0.8940623993389515,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,1.5,1.020665286945125,114,14,0.9333333333333333,1.0,3,0.9387020473593761,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,11,0.5156424242424242,0.2727272727272727
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,8,0.5333333333333333,0.6,25,0.5673038095238095,0.4
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,9,0.6,0.6666666666666666,25,0.6407163809523808,0.76
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,22,0.6960948051948052,0.9090909090909091
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,11,0.7333333333333333,0.8,17,0.7651518207282914,0.8823529411764706
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,12,0.8,0.8666666666666667,7,0.8356557823129253,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,6,0.8894984126984126,1.0
Breast Cancer,0,Random Forest,Raw,Gaussian noise,2.0,1.020665286945125,114,14,0.9333333333333333,1.0,1,0.9344666666666668,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,11,0.515326104735276,0.2727272727272727
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,8,0.5333333333333333,0.6,25,0.565962212189241,0.4
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,9,0.6,0.6666666666666666,26,0.6390777214062038,0.7692307692307693
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,22,0.6956056357934153,0.9090909090909091
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,11,0.7333333333333333,0.8,17,0.7647631268358339,0.8823529411764706
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,12,0.8,0.8666666666666667,6,0.836406057882123,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Gaussian noise,2.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,7,0.8918662630707008,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,1,0.5058,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,8,0.5333333333333333,0.6,4,0.5573666666666667,0.75
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6285438095238096,0.6
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,11,0.7333333333333333,0.8,3,0.7791,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,12,0.8,0.8666666666666667,4,0.8345702380952381,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,9,0.9009111111111111,0.8888888888888888
Breast Cancer,0,Random Forest,Raw,Feature masking,0.0,1.020665286945125,114,14,0.9333333333333333,1.0,88,0.9896808441555373,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,1,0.5056825783165826,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,8,0.5333333333333333,0.6,4,0.5562172094467412,0.75
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6260600213989711,0.6
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,11,0.7333333333333333,0.8,4,0.7805221172524417,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,12,0.8,0.8666666666666667,3,0.8407078992419295,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,9,0.896889958541956,0.8888888888888888
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.0,1.020665286945125,114,14,0.9333333333333333,1.0,88,0.9888946688006354,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,2,0.519395238095238,0.5
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,8,0.5333333333333333,0.6,6,0.5686039682539683,0.6666666666666666
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,9,0.6,0.6666666666666666,3,0.6184333333333334,0.6666666666666666
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,1,0.7297333333333333,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,11,0.7333333333333333,0.8,2,0.7610666666666667,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,12,0.8,0.8666666666666667,10,0.8398633333333333,0.9
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,19,0.9078947368421053,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.1,1.020665286945125,114,14,0.9333333333333333,1.0,71,0.9765585513077062,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,2,0.5190029500815243,0.5
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,8,0.5333333333333333,0.6,6,0.567235863801178,0.6666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,9,0.6,0.6666666666666666,3,0.6161260553722602,0.6666666666666666
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,1,0.7257487902842158,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,11,0.7333333333333333,0.8,3,0.7708228566360825,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,12,0.8,0.8666666666666667,9,0.8393879620838369,0.8888888888888888
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,23,0.9088441317553658,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.1,1.020665286945125,114,14,0.9333333333333333,1.0,67,0.97756624444905,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,1,0.5231333333333333,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,8,0.5333333333333333,0.6,3,0.5816,0.3333333333333333
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,9,0.6,0.6666666666666666,5,0.6197676190476191,0.8
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,3,0.7182380952380952,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,11,0.7333333333333333,0.8,4,0.7674833333333332,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,12,0.8,0.8666666666666667,14,0.8418755102040815,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,32,0.9118520833333335,0.96875
Breast Cancer,0,Random Forest,Raw,Feature masking,0.2,1.020665286945125,114,14,0.9333333333333333,1.0,52,0.9755005494504533,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,1,0.5226656040688809,0.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,8,0.5333333333333333,0.6,4,0.584506196573647,0.5
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,9,0.6,0.6666666666666666,4,0.6222809519130235,0.75
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,4,0.7189774574266113,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,11,0.7333333333333333,0.8,4,0.7792601828804142,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,12,0.8,0.8666666666666667,13,0.8404381977306297,1.0
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,13,0.8666666666666667,0.9333333333333333,32,0.9080137041477854,0.96875
Breast Cancer,0,Random Forest,Temperature scaled,Feature masking,0.2,1.020665286945125,114,14,0.9333333333333333,1.0,52,0.9738414329311254,1.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,7,0.4666666666666667,0.5333333333333333,1,0.5087333333333334,0.0
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,8,0.5333333333333333,0.6,5,0.5648838095238096,0.8
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,9,0.6,0.6666666666666666,7,0.6261632653061225,0.7142857142857143
Breast Cancer,0,Random Forest,Raw,Feature masking,0.3,1.020665286945125,114,10,0.6666666666666666,0.7333333333333333,4,0.6840976190476191,1.0
